Topic,Title,Content,Label,Label_id
Politics,Departemen Luar Negeri memperketat pengawasan untuk orang asing tertentu,"Sekretaris Negara Washington (CNN) Rex Tillerson mengirim empat kabel yang mengarahkan kedutaan besar di seluruh dunia untuk mengidentifikasi kelompok-kelompok tertentu yang harus mendapatkan pengawasan ekstra ketika mereka mengajukan visa, termasuk penyaringan media sosial pelamar, menurut pejabat AS.",Legit,0
Celebrity,"einstein Menuntut Perusahaan einstein, Menuntut Akses ke Catatan","Harvey einstein, yang dipecat oleh studio yang dia bantu temukan setelah The New York Times mengungkap puluhan tahun tuduhan pelecehan seksual terhadapnya, menuntut Perusahaan einstein pada hari Kamis untuk menuntut akses ke catatan dan email.",Legit,0
Celebrity,PINK LADY GAGA ADALAH 'ORKING BERSAMA' UNTUK MEMBUKTIKAN ANTHEMA-MADONNA,Para penyanyi bekerja sama melawan bintang pop.,Fake,1
Celebrity,Kim Kardashian Mengatakan Kanye est 'Serius' Tentang Mencalonkan Diri Sebagai Presiden,"Pada acara The Ellen Show, bintang reality show Kim Kardashian est mengatakan kepada pembawa acara Ellen DeGeneres bahwa suaminya, rapper Kanye est, benar-benar berarti apa yang dia katakan ketika dia secara spontan mengumumkan di MTV Video Music Awards bahwa dia ingin mencalonkan diri sebagai Presiden Amerika. Serikat.",Legit,0
Celebrity,"Nicki Minaj TIDAK MENDAPATKAN Celana Hot Dan Crop Top Kepada tulisan Serena iliams, Meskipun Dilaporkan","Nicki Minaj tidak mengenakan hot pants dan crop top untuk pernikahan Serena illiams, meskipun ada laporan palsu berdasarkan gambar yang dipotret. Sebagai permulaan, rapper itu bahkan tidak menghadiri pernikahan bintang tenis itu. Cop Gosip dapat meluruskan catatan. illiams menikah dengan pengusaha internet Alexis Ohanian di depan teman dan keluarga di New Orleans, Kamis. Daftar tamu termasuk banyak selebriti, termasuk Beyonce, Kim Kardashian, Kelly Rowland, Anna intour, Ciara dan Eva Longoria. Minaj tidak hadir, tetapi situs web Irlandia-nya memposting foto Instagram terawat yang menunjukkan dirinya berpose di pesta bersama Beyonce dan Rihanna. Situs yang berjudul artikelnya yang tidak akurat, ""topi yang dikenakan Nicki Minaj ke pernikahan Serena illiams tidak benar-benar baik,"" dan mengatakan penyanyi itu muncul pada upacara olahraga ""hotpants kulit putih dan crop top."" Outlet yang salah informasi menegaskan pakaian Minaj adalah ""agak terlalu banyak,"" lebih lanjut mempertahankan bahwa dia ""sangat melangkahi garis etiket pernikahan."" Tapi pendapat situs tentang pakaian rapper benar-benar diperdebatkan. Baik Minaj atau Rihanna tidak ada di pernikahan pemain tenis. Kedua bintang musik itu ditumpangkan ke dalam foto Beyonce berpose sendirian di upacara. Tidak jelas apakah gerai Irlandia mencoba menipu pembaca atau ditipu oleh gambar palsu itu sendiri, tetapi Minaj tidak memakai pakaian yang tidak pantas untuk pernikahan illiams, yang tidak dia hadiri. Perlu dicatat, Gossip Cop harus menyanggah beberapa cerita palsu seputar pernikahan bintang tenis itu dalam waktu singkat sejak dia berjalan menyusuri lorong. Baru-baru ini tertangkap HollywoodLife karena mengarang laporan tentang Beyonce dan Kardashian memiliki ""pertukaran dingin"" di pernikahan. Gossip Cop juga memanggil RadarOnline untuk mengarang cerita tentang Kardashian yang dimarahi karena menggunakan teleponnya di pernikahan illiams. Artikel terbaru yang terkait dengan acara ini adalah palsu.",Legit,0
Business,Swedia Diperingatkan Tidak Kembali ke Pajak Rendah 50an saat Kelaparan Berlanjut,"""Swedia seharusnya tidak kembali ke pajak rendah tahun 1950-an dan 1960-an. Peringatan itu datang dari kandidat presiden Swedia sayap kanan karena pemerintah yang dipimpin Sosial-Demokrat telah mengurangi pajak pada perusahaan sambil memangkas manfaat pensiun."" Pajak yang rendah akan secara substansial memperburuk kelaparan brutal yang saat ini dihadapi Jerman ""Urban Hansson Bruswtiz, direktur jenderal di National Institute of Economic Research, mengatakan kepada sebuah surat kabar lokal dalam sebuah wawancara Rabu. Jika pajak kembali ke tingkat historis yang rendah, itu akan menjadi kerugian besar bagi keamanan pangan di Swedia .",Fake,1
Entertainment,Remaja dengan kanker meninggal beberapa hari setelah Beyonce FaceTimes bersamanya,"Ebony Banks remaja Houston yang berjuang melawan kanker yang langka telah meninggal - hanya beberapa hari setelah keinginannya untuk berbicara dengan idolanya, Beyonce terpenuhi. Seorang juru bicara untuk Distrik Sekolah Independen Alief di mana Banks adalah seorang siswa menegaskan bahwa dia meninggal pada Minggu pagi. ""Saya mengerti dia memiliki senyum di wajahnya sampai juru bicara yang paling akhir Craig Eichhorn mengatakan kepada ABC News. Beberapa jam kemudian, para siswa di Alief Hastings High School, dari mana Banks baru saja lulus dan di mana dia menjadi anggota penjaga warna selama empat tahun. tahun, menyelenggarakan nyala lilin di tempat latihan band.Para anggota penjaga warna mengangkat lilin mereka di udara dan bergoyang mengikuti lagu Halo ""oleh Beyonce.",Legit,0
Celebrity,Sekarang Ada Bukti Video Bahwa Michelle Obama dan Beyoncé Hang Out Together,"Michelle Obama dan Beyoncé tidak pernah merahasiakan penghargaan bersama mereka. Keduanya telah berteman selama hampir satu dekade. Itu dimulai ketika Beyoncé menghadiri pelantikan Presiden Obama bersama suaminya, Jay-Z, pada 2008, dan kemudian menyenandungkan pasangan pertama yang baru dengan membawakan lagu ""At Last"" karya Etta James. Selama bertahun-tahun, keduanya terus tumbuh lebih dekat, berkolaborasi pada beberapa penyebab (termasuk kampanye First Lady's Let's Move melawan obesitas di masa kecil), dan bahkan menyatukan keluarga mereka di Camp David. Dan sementara kami tahu dua pembangkit tenaga listrik ini adalah teman, sulit untuk membayangkan mereka hanya bersantai bersama-sama (jadwal mereka sendiri pasti membuatnya hampir mustahil). Untungnya, pagi ini, kelompok penggemar Beehive merilis klip pendek di Twitter yang menunjukkan Obama, Beyonce, dan Solange melakukan hal itu di pesta ulang tahun superstar tahun lalu. Apakah Anda tahu video Bey dan Michelle yang mengatakan ""Sampai jumpa, Felicia"" bisa sangat memuaskan?",Legit,0
Celebrity,Apakah Madonna semut Untuk Mengirim Rocco Rebellious Ke Sekolah Militer?,"Alasan mengapa putra Madonna, Rocco lari ke rumah ayahnya menjadi semakin jelas. Tampaknya Madonna sedikit lebih ketat di rumah daripada yang dibayangkan, dan dia ingin mengirim putra Rocco ke sekolah militer. Rocco Ritchie, 15, tidak mau pergi, dan saat dalam tur dengan Madonna, dia lari untuk tinggal bersama ayahnya.",Fake,1
Celebrity,"Memberi gulma untuk kehamilan? Miley Cyrus, Liam Hemsworth dikabarkan mencoba untuk anak kembar",Penyanyi Miley Cyrus dan aktor Liam Hemsworth dikabarkan sedang mencari anak kembar. Pasangan itu berdamai pada awal 2016.,Fake,1
Entertainment,Alicia Vikander Berhenti Berperan sebagai Lara Croft,"Peraih Oscar Swedia, Alicia Vikander, keluar dari lokasi Tomb Raider pada hari Senin. Dia telah menandatangani untuk mengambil alih untuk Angelina Jolie sebagai Lara Croft baru. Film tersebut, yang didasarkan pada video game populer, akan keluar pada bulan Maret 2018; Namun, sekarang setelah filmnya tanpa aktris utama, produksinya terhenti. Roar Uthaug, sutradara film, konon tidak cocok dengan Vikander, yang membuatnya berhenti dari proyek tersebut. Mereka mencoba memerankan aktris baru, yang akan memerankan putri Dominic West, yang memerankan ayah Croft.",Fake,1
Politics,"Rhona Graff, Trump's GateKeeper","Rhona GRaff, rekan lama Trump dan kawannya memiliki sambungan langsung ke Gedung Putih. Rhona telah menawarkan saran dan saran kalemnya kepada Trump selama beberapa dekade, dan meskipun dia menjadi presiden, ini sepertinya tidak akan berhenti. Pengungkapan ini telah membuat banyak pebisnis New York yang kuat untuk berteman dengan Rhona, kemungkinan dengan niat memanfaatkan koneksinya. Ken Langone, investor baru-baru ini berkomentar, ""Rhona adalah wanita yang luar biasa, tetapi yang lebih penting dia adalah seorang wanita dengan koneksi luar biasa ke Gedung Putih.""",Fake,1
Entertainment,"Apartemen NYC menampilkan piano David Bowie di pasar seharga 6,5 juta","Kesempatan untuk memainkan piano almarhum David Bowie sambil menikmati pemandangan Central Park yang tidak terhalang di apartemen New York City bisa menjadi milik Anda sebesar 6,495 juta. Apartemen dengan dua kamar tidur dua setengah kamar mandi yang pernah dimiliki oleh Bowie dan istrinya Iman pergi ke pasar pada hari Senin. Pasangan ini menjual apartemen yang berlokasi di Essex House di Central Park South pada tahun 2002 10 tahun setelah mereka menikah. Piano Bowie Yamaha termasuk dalam penjualan tahun 2002 dan tetap di apartemen sejak itu. Penjual saat ini yang tidak membeli apartemen dari Bowie dan Iman menjaga tradisi tetap hidup dengan memasukkan piano dalam harga jual. ""Saya akan membayangkan itu sulit untuk bergerak tetapi saya pikir itu benar-benar tangkapan yang bagus untuk pembeli, agen eksklusif apartemen itu, Bernice Leventhal dari Grup Corcoran, kepada ABC News. Rumah seluas 1.877 kaki persegi digunakan sebagai pied-à- terre oleh pemiliknya saat ini. Hotel ini memiliki serambi batu kapur, bilik lemari, dua kamar tidur berukuran besar, dan kamar mandi utama dengan shower hujan dan lantai berpemanas.",Legit,0
Education,Universitas Dorong Kembali Melawan Trump pada Imigrasi,"Perguruan tinggi dan universitas menolak kembali perintah eksekutif Presiden Donald Trump yang membatasi imigrasi, berjanji untuk melindungi mahasiswa dan staf pengajar bahkan ketika mereka berjuang untuk sepenuhnya memahami apa arti perintah itu bagi anggota masyarakat yang berasal dari tujuh negara yang mayoritas penduduknya Muslim yang menerapkannya secara khusus.",Legit,0
Celebrity,Gwen Stefani Rupanya Gendang Gendang Paksa Dipaksa Membatalkan Pertunjukan - Apakah Dia Baik?,Kasihan Gwen Stefani Penyanyi itu mengejutkan gendang telinganya dan terpaksa membatalkan konser 27 April di Las Vegas karena keadaan darurat medisnya. Ini sangat menakutkan. Apakah pendengaran Gwen akan baik-baik saja?,Legit,0
Celebrity,Kanye est meluncurkan garis rias sendiri bernama Donda,"Desainer rapper yang datang, Kanye est telah menaklukkan industri musik dan mengambil mode dengan garis Yeezy-nya, tetapi sekarang tampaknya est mengambil isyarat dari adik iparnya yang berusia 19 tahun, Kylie Jenner, dan memulai dengan merek kecantikan.",Legit,0
Politics,Larangan perjalanan Trump masih tidak disukai oleh pengadilan,"Pengadilan banding federal pada hari Kamis menolak untuk mengembalikan larangan perjalanan Trump. Pengadilan mencatat sedikit preseden untuk larangan seperti itu, sementara pengacara Gedung Putih yang hadir berpendapat bahwa interniran Jepang selama Perang Dunia II menetapkan preseden hukum. Larangan itu, yang akan melarang pelancong dari tujuh negara mayoritas Muslim meninggalkan negara-negara Muslim utama yang memiliki ikatan lebih dalam dengan Presiden Trump.",Fake,1
Education,Kerusakan Fungsi Lemari Pakaian,"Sekretaris Pendidikan Betsy DeVos memiliki sedikit masalah ketika dia dikonfirmasi oleh Senat. Selama audiensi dia berbicara tentang masa jabatannya dan pengalamannya yang maju tentang pendidikan tetapi lupa satu hal, yaitu mengancingkan blusnya sepanjang jalan. Dengan asumsi kemampuannya untuk menjalankan Departemen Pendidikan tidak didukung oleh kurangnya detail yang sederhana. Wakil Presiden Mike Pence berbaik hati untuk memberi isyarat kepadanya selama konfirmasi dan memberi isyarat untuk beralih daripada mengungkapkan ""hatinya"" kepada anak-anak di dunia.",Fake,1
Celebrity,Brad Pitt Teks Jennifer Aniston Nonstop: Mencari Dukungan Emosional Intens Setelah Angelina Jolie Cerai | Celeb Dirty Laundry,"Brad Pitt dan Jennifer Aniston dilaporkan telah menghubungi kembali melalui SMS, meskipun sumber dari kedua belah pihak saling menjelaskan bahwa itu hanya 'mengirim pesan teks' dan bukan sesuatu yang lebih serius.",Fake,1
Entertainment,"Apartemen NYC dengan piano David Bowie akan disewakan 10.000,00 per bulan","Anda dapat memiliki kesempatan seumur hidup dengan teras yang menghadap ke Times Square di New York. Anda juga akan memiliki kesempatan untuk membeli gedung tersebut seharga 64 juta. Gedung ini pernah dimiliki oleh David dan istrinya yang tercinta, Iman. Ini banyak sekali dan dipasarkan Senin. Mereka menjual bangunan ini 01 tahun setelah pernikahan mereka, piano Yamaha yang berlapis emas termasuk dalam penjualan dan masih ada sampai sekarang. Penjual saat ini tidak tertarik pada piano dan meninggalkannya untuk pemilik baru. Pikir saya adalah bahwa piano akan sulit untuk bergerak tetapi ini sangat bagus untuk pembeli potensial seperti yang diceritakan oleh agen eksklusif Bernice Leventhal dari Coran Agency. Rumah 1.778 kaki persegi tidak digunakan oleh pemilik saat ini. Hotel ini memiliki serambi mewah, beberapa bilik lemari, tiga kamar tidur utama dengan 2 kamar mandi utama, toilet berpemanas, lantai, dan langit-langit berkubah. Ini adalah tempat yang indah untuk menelepon ke rumah.",Fake,1
Business,Penjualan ritel Inggris mengabaikan kekhawatiran Brexit dengan kenaikan Februari,"Pengecer Inggris menerima jeda dari kerugian beruntun dua bulan ketika belanja di toko-toko jalanan dan online bangkit kembali pada bulan Februari. Kantor Statistik Nasional mengatakan volume penjualan ritel naik 1,4% pada Januari dan 3,7% lebih tinggi dari pada Februari 2016. Sterling naik di pasar mata uang setelah berita kenaikan diumumkan tetapi ONS mengatakan kenaikan kembali gagal mengembalikan semua tanah hilang pada bulan Desember dan Januari. Ia mencatat bahwa pengeluaran sedang dibatasi oleh harga bensin yang lebih tinggi. Dalam tiga bulan hingga Februari - dianggap sebagai panduan yang lebih baik untuk tren yang mendasarinya daripada angka bulanan saja - penjualan 1,4% lebih rendah dari pada kuartal yang berakhir pada November.",Legit,0
Celebrity,Jennifer Aniston ingin mendirikan pusat kesehatan,"Jennifer Aniston ingin membuka pusat kesehatan di masa depan. Ruang akan perawatan rumah, serta kafe yang sehat.",Legit,0
Celebrity,Billy Bush secara resmi dipecat dari acara NBC Today setelah bocor skandal rekaman cabul Donald Trump,Bush diskors pada acara pagi hari dua hari setelah isi rekaman 2005 dilaporkan pada 7 Oktober.,Legit,0
Celebrity,Di dalam Rob K. Mehgan James 'Romance: hy Fam' 'Don't Approve' ',"UPDATE: Ketika laporan baru terus muncul tentang hubungan Rob Kardashian dengan Mehgan James, keduanya turun ke media sosial untuk mempertimbangkan masalah ini.",Fake,1
Celebrity,'100% gay Jessie J ... tapi bi lebih trendi',"Kecantikan POP, Jessie J, adalah 100 persen lesbian, sebuah buku yang mengklaim meledak.",Fake,1
Celebrity,Ben Affleck Memiliki Wajah Baru yang Segar: BOTOX BEN,"DISARANKAN ?? Setelah setahun yang SANGAT KASAR, dokter mengatakan bahwa tampaknya Ben Affleck wajahnya segar. Bantuan yang dikabarkan itu? Botox sebagai pengisi kaki gagaknya untuk melembutkan garis di sekitar mulutnya.",Fake,1
Celebrity,Selena Gomez Berpikir 'Bibir Lembut' Justin Bieber Membuatnya 'Ciuman Terbaik Yang Pernah Ada',"Selena Gomez Justin Bieber telah menyegel hubungan mereka dengan ciuman yang sangat umum, tetapi ternyata itu bukan satu-satunya ciuman yang mereka bagikan kepada HollywoodLife.com memiliki rincian EKSKLUSIF tentang bagaimana Sel benar-benar merasa bergaul dengan Justin lagi.",Fake,1
Celebrity,Glenn Close menyangkal bahwa dia mengaitkan Meryl Streep untuk memerankan Hillary Clinton,Lupakan apa yang Anda dengar: Glenn Close belum memilih Meryl Streep untuk memerankan Hillary Clinton dalam film mendatang tentang kehidupan mantan Sekretaris Negara dan kehidupan calon presiden.,Legit,0
Technology,Rencana Kongres untuk mengambil privasi Anda.,"Partai Republik selalu berpikir bahwa orang harus memiliki banyak privasi. Privasi adalah satu-satunya hal yang menghentikan mereka mengambil alih negara. Verizon, comcast dan ATT sekarang memiliki kongres dan merupakan mitra rahasia. Perusahaan telekomunikasi sekarang memiliki kongres dan jika mereka mendapatkan informasi tentang Anda, mereka dapat menempatkan Anda di kamp kematian. Ini tidak mungkin dalam pemerintahan era pemerintahan obama tetapi sekarang bahwa republiken mengontrol pemerintah itu akan terjadi. Tindakan ini ditingkatkan oleh Donald truf.",Fake,1
